12.6364	1.87739	5.17982	1.08036	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.8409	2.07123	5.03609	1.57993	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.1158	2.15656	5.217	1.62019	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.3272	2.34015	5.08736	1.98912	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.4996	2.41937	4.40022	1.84034	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.728	2.56035	4.40227	2.00752	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.9479	2.66126	4.47813	2.02519	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.1644	2.84913	4.43424	2.32679	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.4153	2.97428	4.76308	2.40846	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.6407	3.01651	4.76453	2.1431	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.8812	3.12555	4.80468	2.157	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0862	3.37608	4.68167	2.66007	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.3069	3.50323	4.31848	2.56153	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.5063	3.72867	4.24601	2.90139	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.7117	3.87111	4.21797	2.89079	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.932	4.00352	4.24288	2.84601	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.1353	4.14139	3.94577	2.75769	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3167	4.36005	3.87793	3.03927	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.5321	4.5192	4.02702	3.08676	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7137	4.68635	3.97927	3.13771	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.8793	4.82902	3.40108	2.94684	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.0166	5.09485	3.27633	3.36162	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.1853	5.26474	3.36141	3.39028	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.3431	5.44178	3.33553	3.41985	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.4963	5.60643	3.21245	3.37117	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.6949	5.68914	3.33824	3.06642	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8559	5.83949	3.14915	2.99836	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0109	6.06148	3.10737	3.24234	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.1784	6.2288	3.17942	3.27204	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.2849	6.53325	2.99145	3.76706	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.428	6.71744	2.83225	3.69966	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.5827	6.83963	2.89625	3.48467	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.7442	7.02115	3.0328	3.54168	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
18.941	7.15946	3.15411	3.39196	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.042	7.30503	2.65522	3.18498	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.0932	7.67155	2.35856	3.9116	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.2176	7.87089	2.4458	3.95305	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.294	8.12408	2.30965	4.15829	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.3886	8.32283	2.29889	4.15304	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.5058	8.45208	2.35315	3.89597	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.6049	8.63648	2.10893	3.77603	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.7567	8.81209	2.2222	3.70891	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.8512	8.98849	1.9876	3.59338	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
19.9476	9.26696	1.91843	3.91681	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.0112	9.44429	1.60065	3.74895	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.0626	9.74355	1.46193	4.12612	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1421	9.95662	1.61757	4.2192	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.165	10.3072	1.38857	4.69916	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.19	10.5118	0.950355	4.43464	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.2213	10.831	0.843749	4.75284	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.2596	11.0675	0.838341	4.75356	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.2977	11.3209	0.817817	4.80528	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.2669	11.5114	0.129931	4.36419	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3135	11.7608	0.203185	4.43742	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.3318	11.9935	0.568431	4.68387	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3067	12.3435	0.35259	5.07647	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.2698	12.551	-0.306402	4.60294	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.2923	12.7834	-0.21561	4.58682	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.2835	13.0119	-0.292557	4.5276	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.2632	13.224	-0.295433	4.48734	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.2311	13.4364	-0.370162	4.43374	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.1987	13.7283	-0.459764	4.65611	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.1513	13.9379	-0.786588	4.39724	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.0818	14.2248	-0.915733	4.61833	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.0127	14.4363	-1.06837	4.49372	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.8922	14.7359	-1.29945	4.76048	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.8086	14.9576	-1.38237	4.68654	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8124	15.1444	-1.15502	4.49887	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.7138	15.323	-1.95886	3.7947	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.6897	15.4718	-1.73358	3.62612	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6079	15.6589	-1.59966	3.74374	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.4821	15.9145	-1.77554	3.97433	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.3834	16.1059	-1.76434	3.98623	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.2852	16.3044	-1.79005	3.99054	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.1791	16.4833	-2.08348	3.70509	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0213	16.7408	-2.28686	3.94808	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.8949	16.9139	-2.8151	3.40654	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.6548	17.2115	-3.1903	3.83331	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.5175	17.4363	-2.78752	4.27518	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3116	17.6715	-2.98831	4.37918	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.1464	17.8702	-3.13546	4.20965	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.0663	18.0273	-2.8767	4.01202	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.8847	18.1773	-3.36753	3.44503	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8021	18.273	-3.06257	3.17891	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.6747	18.4556	-3.0486	3.1845	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.4594	18.6685	-3.27048	3.37262	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.2737	18.8046	-3.53472	3.04018	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.1373	18.9205	-3.38953	2.91639	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
16.9838	19.0822	-3.41618	2.88003	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7636	19.2212	-3.55275	2.899	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5892	19.3634	-3.73918	2.65005	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.32	19.5624	-4.03301	2.87922	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.0739	19.6421	-4.30448	2.49116	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.8628	19.783	-4.30634	2.53097	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.6478	19.9137	-4.2006	2.68511	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4108	20.0853	-4.31153	2.79806	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2007	20.2256	-4.46706	2.55642	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0459	20.3343	-4.24603	2.46519	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8055	20.4109	-4.4906	2.08084	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.5966	20.5233	-4.45028	2.09197	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3641	20.6058	-4.64052	1.77718	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1193	20.6838	-4.67048	1.75771	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.8795	20.7554	-4.81245	1.50957	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.5901	20.8356	-4.9656	1.5501	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3258	20.874	-5.20902	1.09585	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.0994	20.8984	-5.0794	1.00212	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8573	20.9656	-5.0795	0.996132	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7064	20.9796	-4.73037	0.851225	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4657	21.01	-4.85527	0.612129	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2044	21.0587	-4.92726	0.66609	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.9583	21.0831	-5.05361	0.398181	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7342	21.0557	-4.92732	0.270467	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4737	21.0385	-5.03312	0.0459824	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2777	21.0242	-4.84404	-0.0226743	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.0122	20.9751	-4.9699	-0.293227	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8236	20.9338	-4.75922	-0.386528	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5846	20.918	-4.70988	-0.264087	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2327	20.9901	-5.14466	-0.00681219	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.97685	20.9784	-5.27489	-0.348983	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.83571	20.9228	-4.85004	-0.494104	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.59748	20.9099	-4.81285	-0.39876	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.44044	20.8612	-4.52069	-0.503159	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.21427	20.8224	-4.66816	-0.902372	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.8492	20.8243	-5.13033	-0.73552	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.58618	20.7582	-5.21769	-1.01462	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.30829	20.6811	-5.25724	-1.06583	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.04242	20.6104	-5.32676	-1.29379	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.83917	20.5151	-5.09788	-1.38614	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.59027	20.4462	-5.18578	-1.69659	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.25678	20.3849	-5.44805	-1.61676	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
6.98167	20.2954	-5.45486	-1.64268	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.76242	20.1965	-5.265	-1.69724	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.50183	20.1137	-5.28436	-1.78486	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.31113	20.0062	-5.02542	-1.84757	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.06748	19.9246	-5.06318	-2.03248	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.8361	19.8193	-4.98726	-2.0469	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.57946	19.673	-5.0789	-2.47739	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.50023	19.5178	-4.46679	-2.59268	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.2731	19.3708	-4.4898	-2.70157	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.08909	19.2548	-4.36156	-2.6725	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.87966	19.153	-4.32916	-2.53176	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.77902	18.9999	-3.91953	-2.61774	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.58039	18.844	-3.99742	-3.01872	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.41205	18.706	-3.89553	-2.99952	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.21852	18.565	-3.87414	-2.88308	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.13766	18.4106	-3.48112	-2.93096	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.96511	18.2401	-3.59997	-3.63126	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.61524	18.0984	-4.20302	-3.50925	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.40665	17.9595	-4.15734	-3.11836	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.16582	17.8011	-4.27087	-3.11789	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.95592	17.6218	-4.31534	-3.61003	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.8205	17.4795	-4.04762	-3.54221	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.61863	17.2705	-4.07905	-3.93469	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.48429	17.068	-3.83399	-3.95404	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.29219	16.9055	-3.79762	-3.47307	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.17415	16.7382	-3.5483	-3.46701	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.99134	16.5292	-3.55983	-3.56494	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.86199	16.316	-3.37915	-3.63937	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.69435	16.1402	-3.3788	-3.6567	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.48136	15.9765	-3.53862	-3.61557	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.30932	15.743	-3.5416	-4.23123	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.16137	15.5169	-3.43578	-4.2607	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.989065	15.3265	-3.43648	-4.09223	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.771316	15.1093	-3.59543	-4.11844	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.590883	14.9333	-3.60041	-3.93281	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.577776	14.7292	-3.01111	-3.93563	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.430607	14.4815	-2.99703	-4.48149	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.267058	14.2507	-3.04416	-4.49589	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.120146	13.9955	-3.01775	-4.90124	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.219318	13.7435	-2.13529	-4.88805	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.113445	13.5024	-2.1326	-4.94778	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.0937992	13.258	-2.48793	-4.94904	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.224204	13.0416	-2.52238	-4.58892	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.14662	12.8314	-1.8066	-4.52301	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.239408	12.6005	-1.81811	-4.40966	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.405161	12.3758	-2.08164	-4.42623	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.509192	12.1716	-2.07784	-4.48157	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.595721	11.9597	-2.0175	-4.45435	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.696104	11.7278	-2.00912	-4.56041	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-0.990325	11.4768	-2.69069	-4.64594	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.12856	11.2401	-2.72823	-4.46706	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.32852	11.0149	-2.95087	-4.49084	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.45717	10.7603	-2.80503	-5.02855	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.55203	10.5026	-2.64783	-5.0234	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.67682	10.2267	-2.59765	-5.20991	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.6949	10.0164	-2.20211	-5.05781	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.81042	9.78407	-2.24855	-4.87453	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.81618	9.57957	-1.87312	-4.74605	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.90335	9.33048	-1.7951	-5.01623	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.99257	9.03945	-1.79737	-5.0988	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.09463	8.81819	-1.88934	-4.82695	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.18651	8.57264	-1.88094	-4.83433	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.27718	8.32268	-1.84258	-4.94341	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.28931	8.10347	-1.56355	-4.83703	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.37389	7.8963	-1.56819	-4.79404	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.52643	7.63136	-1.82619	-4.89391	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.63841	7.41028	-1.9802	-4.62826	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.78005	7.15121	-2.13042	-4.71957	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.86653	6.90986	-1.9146	-5.03515	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.83715	6.72811	-1.48221	-4.77334	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.92082	6.49241	-1.63789	-4.52236	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.96482	6.27423	-1.51123	-4.47271	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.03427	6.05319	-1.38334	-4.65407	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.18099	5.7468	-1.65857	-4.89393	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.27838	5.49628	-1.85623	-4.69814	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.42115	5.21474	-2.02882	-4.86201	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.49406	4.96139	-1.78157	-5.06229	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.65686	4.63958	-2.02667	-5.32167	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.77158	4.36274	-2.2521	-5.18645	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.93278	4.06495	-2.40166	-5.3501	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-4.0228	3.81018	-2.03876	-5.49183	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-4.01776	3.65202	-1.72557	-5.01689	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.13834	3.42306	-1.96521	-4.8793	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.20812	3.20901	-1.88315	-4.75472	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.30815	2.96666	-1.97604	-4.73184	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.41785	2.67187	-2.01478	-4.92487	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.49672	2.4269	-1.8337	-4.9514	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.60505	2.13882	-1.87508	-5.10234	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.71537	1.86064	-2.26836	-5.09169	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.84295	1.56945	-2.29651	-5.23052	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
